datetime,RH%,tempC,CH4smV,K33_RH,K33_Temp,K33_CO2,SampleNumber,PumpCycle,pred_CH4,station,sensor
2021-09-28T03:13:19Z,77.8,17.9,507.81,56.2,22.78,297,53,1,3.1162891413968765,1,1
2021-09-28T03:13:21Z,77.8,17.9,507.81,56.2,22.78,297,54,1,3.1162891413968765,1,1
2021-09-28T03:13:23Z,77.9,17.9,507.81,56.2,22.78,297,55,1,3.0986076681958608,1,1
2021-09-28T03:13:25Z,78,17.9,502.93,56.2,22.78,297,56,1,2.5279350041546422,1,1
2021-09-28T03:13:27Z,78.1,17.9,502.93,56.2,22.78,297,57,1,2.5106308409783082,1,1
2021-09-28T03:13:29Z,78.1,17.9,502.93,56.2,22.78,297,58,1,2.5106308409783082,1,1
2021-09-28T03:13:31Z,78.2,17.9,502.93,56.23,22.96,300,59,1,2.493346819466691,1,1
2021-09-28T03:13:33Z,78.2,17.9,502.93,56.23,22.96,300,60,1,2.493346819466691,1,1
2021-09-28T03:13:35Z,78.3,17.9,512.7,56.23,22.96,300,61,1,3.587142140822703,1,1
2021-09-28T03:13:37Z,78.4,17.9,507.81,56.23,22.96,300,62,1,3.0105086715316176,1,1
2021-09-28T03:13:39Z,78.4,17.9,512.7,56.23,22.96,300,63,1,3.569224094540111,1,1
2021-09-28T03:13:41Z,78.5,17.9,507.81,56.23,22.96,300,64,1,2.992950284428673,1,1
2021-09-28T03:13:43Z,78.5,17.9,507.81,56.23,22.96,300,65,1,2.992950284428673,1,1
2021-09-28T03:13:45Z,78.5,17.9,502.93,56.23,22.96,300,66,1,2.4416152387283603,1,1
2021-09-28T03:13:47Z,78.6,17.9,502.93,56.23,22.96,300,67,1,2.424411418136188,1,1
2021-09-28T03:13:49Z,78.6,17.9,502.93,56.23,22.96,300,68,1,2.424411418136188,1,1
2021-09-28T03:13:51Z,78.6,17.9,507.81,56.14,23.14,300,69,1,2.975412281287106,1,1
2021-09-28T03:13:53Z,78.7,17.9,512.7,56.14,23.14,300,70,1,3.515594695420237,1,1
2021-09-28T03:13:55Z,78.8,17.9,512.7,56.14,23.14,300,71,1,3.497759683213115,1,1
2021-09-28T03:13:57Z,78.8,17.9,512.7,56.14,23.14,300,72,1,3.497759683213115,1,1
2021-09-28T03:13:59Z,78.9,17.9,512.7,56.14,23.14,300,73,1,3.4799453354500187,1,1
2021-09-28T03:14:01Z,78.9,17.9,512.7,56.14,23.14,300,74,1,3.4799453354500187,1,1
2021-09-28T03:14:03Z,78.9,17.9,512.7,56.14,23.14,300,75,1,3.4799453354500187,1,1
2021-09-28T03:14:05Z,79,17.9,502.93,56.14,23.14,300,76,1,2.355795366537336,1,1
2021-09-28T03:14:07Z,79,17.9,507.81,56.14,23.14,300,77,1,2.9054633695290875,1,1
2021-09-28T03:14:09Z,79,17.9,507.81,56.14,23.14,300,78,1,2.9054633695290875,1,1
2021-09-28T03:14:11Z,79,17.9,507.81,55.95,23.33,302,79,1,2.9054633695290875,1,1
2021-09-28T03:14:13Z,79.1,17.9,512.7,55.95,23.33,302,80,1,3.4443784835697215,1,1
2021-09-28T03:14:15Z,79.1,17.9,512.7,55.95,23.33,302,81,1,3.4443784835697215,1,1
2021-09-28T03:14:17Z,79.1,17.9,512.7,55.95,23.33,302,82,1,3.4443784835697215,1,1
2021-09-28T03:14:19Z,79.2,17.9,512.7,55.95,23.33,302,83,1,3.42662590483965,1,1
2021-09-28T03:14:21Z,79.2,17.9,512.7,55.95,23.33,302,84,1,3.42662590483965,1,1
2021-09-28T03:14:23Z,79.2,17.9,512.7,55.95,23.33,302,85,1,3.42662590483965,1,1
2021-09-28T03:14:25Z,79.2,17.9,507.81,55.95,23.33,302,86,1,2.870610259516141,1,1
2021-09-28T03:14:27Z,79.3,17.9,507.81,55.95,23.33,302,87,1,2.8532139129541605,1,1
2021-09-28T03:14:29Z,79.3,17.9,507.81,55.95,23.33,302,88,1,2.8532139129541605,1,1
2021-09-28T03:14:31Z,79.4,17.9,507.81,55.73,23.5,306,89,1,2.835837656824534,1,1
2021-09-28T03:14:33Z,79.4,17.9,512.7,55.73,23.5,306,90,1,3.3911822559549947,1,1
2021-09-28T03:14:35Z,79.4,17.9,512.7,55.73,23.5,306,91,1,3.3911822559549947,1,1
2021-09-28T03:14:37Z,79.5,17.9,512.7,55.73,23.5,306,92,1,3.3734911117363424,1,1
2021-09-28T03:14:39Z,79.5,17.9,512.7,55.73,23.5,306,93,1,3.3734911117363424,1,1
2021-09-28T03:14:41Z,79.5,17.9,512.7,55.73,23.5,306,94,1,3.3734911117363424,1,1
2021-09-28T03:14:43Z,79.5,17.9,512.7,55.73,23.5,306,95,1,3.3734911117363424,1,1
2021-09-28T03:14:45Z,79.6,17.9,507.81,55.73,23.5,306,96,1,2.80114527080638,1,1
2021-09-28T03:14:47Z,79.6,17.9,507.81,55.73,23.5,306,97,1,2.80114527080638,1,1
2021-09-28T03:14:49Z,79.6,17.9,507.81,55.73,23.5,306,98,1,2.80114527080638,1,1
2021-09-28T03:14:51Z,79.6,17.9,507.81,55.48,23.67,304,99,1,2.80114527080638,1,1
2021-09-28T03:14:53Z,79.6,17.9,517.58,55.48,23.67,304,100,1,3.9152457111207895,1,1
2021-09-28T03:14:55Z,79.7,17.9,512.7,55.48,23.67,304,101,1,3.3381699992673717,1,1
2021-09-28T03:14:57Z,79.7,17.9,512.7,55.48,23.67,304,102,1,3.3381699992673717,1,1
2021-09-28T03:14:59Z,79.7,17.9,517.58,55.48,23.67,304,103,1,3.8972583064635415,1,1
2021-09-28T03:15:01Z,79.7,17.9,512.7,55.48,23.67,304,104,1,3.3381699992673717,1,1
2021-09-28T03:15:03Z,79.7,17.9,512.7,55.48,23.67,304,105,1,3.3381699992673717,1,1
2021-09-28T03:15:05Z,79.7,17.9,507.81,55.48,23.67,304,106,1,2.7838290686122065,1,1
2021-09-28T03:15:07Z,79.8,17.9,507.81,55.48,23.67,304,107,1,2.766532812238541,1,1
2021-09-28T03:15:09Z,79.8,17.9,507.81,55.48,23.67,304,108,1,2.766532812238541,1,1
2021-09-28T03:15:11Z,79.8,17.9,507.81,55.2,23.84,305,109,1,2.766532812238541,1,1
2021-09-28T03:15:13Z,79.8,17.9,517.58,55.2,23.84,305,110,1,3.8792916207572787,1,1
2021-09-28T03:15:15Z,79.8,17.9,517.58,55.2,23.84,305,111,1,3.8792916207572787,1,1
2021-09-28T03:15:17Z,79.8,17.9,517.58,55.2,23.84,305,112,1,3.8792916207572787,1,1
2021-09-28T03:15:19Z,79.8,17.9,512.7,55.2,23.84,305,113,1,3.3205399574967203,1,1
2021-09-28T03:15:21Z,79.8,17.9,517.58,55.2,23.84,305,114,1,3.8792916207572787,1,1
2021-09-28T03:15:23Z,79.8,17.9,512.7,55.2,23.84,305,115,1,3.3205399574967203,1,1
2021-09-28T03:15:25Z,79.9,18,512.7,55.2,23.84,305,116,1,3.219227878116005,1,1
2021-09-28T03:15:27Z,79.9,18,507.81,55.2,23.84,305,117,1,2.667138850413913,1,1
2021-09-28T03:15:29Z,80,18,507.81,55.2,23.84,305,118,1,2.6498742899569194,1,1
2021-09-28T03:15:31Z,79.9,17.9,507.81,54.88,23.98,306,119,1,2.7492564657536533,1,1
2021-09-28T03:15:33Z,80,18,512.7,54.88,23.98,306,120,1,3.201630143933933,1,1
2021-09-28T03:15:35Z,80,18,517.58,54.88,23.98,306,121,1,3.7581112358514943,1,1
2021-09-28T03:15:37Z,80,18,517.58,54.88,23.98,306,122,1,3.7581112358514943,1,1
2021-09-28T03:15:39Z,80,18,517.58,54.88,23.98,306,123,1,3.7581112358514943,1,1
2021-09-28T03:15:41Z,80,18,517.58,54.88,23.98,306,124,1,3.7581112358514943,1,1
2021-09-28T03:15:43Z,80,18,517.58,54.88,23.98,306,125,1,3.7581112358514943,1,1
2021-09-28T03:15:45Z,80,18,512.7,54.88,23.98,306,126,1,3.201630143933933,1,1
2021-09-28T03:15:47Z,80.1,18,512.7,54.88,23.98,306,127,1,3.184052698116311,1,1
2021-09-28T03:15:49Z,80.1,18,512.7,54.88,23.98,306,128,1,3.184052698116311,1,1
2021-09-28T03:15:51Z,80.1,18,512.7,54.6,24.14,308,129,1,3.184052698116311,1,1
2021-09-28T03:15:53Z,80.1,18,517.58,54.6,24.14,308,130,1,3.74019815041288,1,1
2021-09-28T03:15:55Z,80.1,18,517.58,54.6,24.14,308,131,1,3.74019815041288,1,1
2021-09-28T03:15:57Z,80.1,18,517.58,54.6,24.14,308,132,1,3.74019815041288,1,1
2021-09-28T03:15:59Z,80.1,18,517.58,54.6,24.14,308,133,1,3.74019815041288,1,1
2021-09-28T03:16:01Z,80.1,18,517.58,54.6,24.14,308,134,1,3.74019815041288,1,1
2021-09-28T03:16:03Z,80.1,18,517.58,54.6,24.14,308,135,1,3.74019815041288,1,1
2021-09-28T03:16:05Z,80.1,18,512.7,54.6,24.14,308,136,1,3.184052698116311,1,1
2021-09-28T03:16:07Z,80.2,18,512.7,54.6,24.14,308,137,1,3.166495504080711,1,1
2021-09-28T03:16:09Z,80.2,18,512.7,54.6,24.14,308,138,1,3.166495504080711,1,1
2021-09-28T03:16:11Z,80.2,18,512.7,54.29,24.28,307,139,1,3.166495504080711,1,1
2021-09-28T03:16:13Z,80.2,18,517.58,54.29,24.28,307,140,1,3.7223057034620908,1,1
2021-09-28T03:16:15Z,80.2,18,517.58,54.29,24.28,307,141,1,3.7223057034620908,1,1
2021-09-28T03:16:17Z,80.2,18,517.58,54.29,24.28,307,142,1,3.7223057034620908,1,1
2021-09-28T03:16:19Z,80.2,18,517.58,54.29,24.28,307,143,1,3.7223057034620908,1,1
2021-09-28T03:16:21Z,80.2,18,517.58,54.29,24.28,307,144,1,3.7223057034620908,1,1
2021-09-28T03:16:23Z,80.2,18,517.58,54.29,24.28,307,145,1,3.7223057034620908,1,1
2021-09-28T03:16:25Z,80.2,18,512.7,54.29,24.28,307,146,1,3.166495504080711,1,1
2021-09-28T03:16:28Z,80.2,18,512.7,54.29,24.28,307,147,1,3.166495504080711,1,1
2021-09-28T03:16:30Z,80.2,18,512.7,54.29,24.28,307,148,1,3.166495504080711,1,1
2021-09-28T03:16:32Z,80.2,18,512.7,53.97,24.42,308,149,1,3.166495504080711,1,1
2021-09-28T03:16:34Z,80.2,18,517.58,53.97,24.42,308,150,1,3.7223057034620908,1,1
2021-09-28T03:16:36Z,80.2,18,517.58,53.97,24.42,308,151,1,3.7223057034620908,1,1
2021-09-28T03:16:38Z,80.2,18,517.58,53.97,24.42,308,152,1,3.7223057034620908,1,1
2021-09-28T03:16:40Z,80.2,18,517.58,53.97,24.42,308,153,1,3.7223057034620908,1,1
2021-09-28T03:16:42Z,80.2,18,517.58,53.97,24.42,308,154,1,3.7223057034620908,1,1
2021-09-28T03:16:44Z,80.2,18,517.58,53.97,24.42,308,155,1,3.7223057034620908,1,1
2021-09-28T03:16:46Z,80.2,18,512.7,53.97,24.42,308,156,1,3.166495504080711,1,1
2021-09-28T03:16:48Z,80.2,18,512.7,53.97,24.42,308,157,1,3.166495504080711,1,1
2021-09-28T03:16:50Z,80.3,18.1,512.7,53.97,24.42,308,158,1,3.0652520878328495,1,1
2021-09-28T03:16:52Z,80.3,18.1,512.7,53.69,24.55,309,159,1,3.0652520878328495,1,1
2021-09-28T03:16:54Z,80.2,18,517.58,53.69,24.55,309,160,1,3.7223057034620908,1,1
2021-09-28T03:16:56Z,80.3,18.1,517.58,53.69,24.55,309,161,1,3.619129054012433,1,1
2021-09-28T03:16:58Z,80.3,18.1,517.58,53.69,24.55,309,162,1,3.619129054012433,1,1
2021-09-28T03:17:00Z,80.2,18,517.58,53.69,24.55,309,163,1,3.7223057034620908,1,1
2021-09-28T03:17:02Z,80.3,18.1,517.58,53.69,24.55,309,164,1,3.619129054012433,1,1
2021-09-28T03:17:04Z,80.3,18.1,517.58,53.69,24.55,309,165,1,3.619129054012433,1,1
2021-09-28T03:17:06Z,80.2,18,512.7,53.69,24.55,309,166,1,3.166495504080711,1,1
2021-09-28T03:17:08Z,80.3,18.1,512.7,53.69,24.55,309,167,1,3.0652520878328495,1,1
2021-09-28T03:17:10Z,80.3,18.1,512.7,53.69,24.55,309,168,1,3.0652520878328495,1,1
2021-09-28T03:17:12Z,80.3,18.1,512.7,53.41,24.69,307,169,1,3.0652520878328495,1,1
2021-09-28T03:17:14Z,80.3,18.1,517.58,53.41,24.69,307,170,1,3.619129054012433,1,1
2021-09-28T03:17:16Z,80.3,18.1,517.58,53.41,24.69,307,171,1,3.619129054012433,1,1
2021-09-28T03:17:18Z,80.2,18,517.58,53.41,24.69,307,172,1,3.7223057034620908,1,1
2021-09-28T03:17:20Z,80.3,18.1,517.58,53.41,24.69,307,173,1,3.619129054012433,1,1
2021-09-28T03:17:22Z,80.3,18.1,517.58,53.41,24.69,307,174,1,3.619129054012433,1,1
2021-09-28T03:17:24Z,80.2,18,517.58,53.41,24.69,307,175,1,3.7223057034620908,1,1
2021-09-28T03:17:26Z,80.2,18,512.7,53.41,24.69,307,176,1,3.166495504080711,1,1
2021-09-28T03:17:28Z,80.3,18.1,512.7,53.41,24.69,307,177,1,3.0652520878328495,1,1
2021-09-28T03:17:30Z,80.3,18.1,512.7,53.41,24.69,307,178,1,3.0652520878328495,1,1
2021-09-28T03:17:32Z,80.3,18.1,512.7,53.13,24.82,307,179,1,3.0652520878328495,1,1
2021-09-28T03:17:34Z,80.3,18.1,512.7,53.13,24.82,307,180,1,3.0652520878328495,1,1
2021-09-28T03:17:36Z,80.2,18.1,522.46,53.13,24.82,307,181,1,4.1970684903930255,1,1
2021-09-28T03:17:38Z,80.2,18.1,522.46,53.13,24.82,307,182,1,4.1970684903930255,1,1
2021-09-28T03:17:40Z,80.2,18.1,517.58,53.13,24.82,307,183,1,3.6370088143341945,1,1
2021-09-28T03:17:42Z,80.2,18.1,517.58,53.13,24.82,307,184,1,3.6370088143341945,1,1
2021-09-28T03:17:44Z,80.2,18.1,517.58,53.13,24.82,307,185,1,3.6370088143341945,1,1
2021-09-28T03:17:46Z,80.2,18.1,512.7,53.13,24.82,307,186,1,3.082796832950308,1,1
2021-09-28T03:17:48Z,80.2,18.1,512.7,53.13,24.82,307,187,1,3.082796832950308,1,1
2021-09-28T03:17:50Z,80.2,18.1,512.7,53.13,24.82,307,188,1,3.082796832950308,1,1
2021-09-28T03:17:52Z,80.2,18.1,512.7,52.88,24.93,311,189,1,3.082796832950308,1,1
2021-09-28T03:17:54Z,80.2,18.1,512.7,52.88,24.93,311,190,1,3.082796832950308,1,1
2021-09-28T03:17:56Z,80.2,18.1,522.46,52.88,24.93,311,191,1,4.1970684903930255,1,1
2021-09-28T03:17:58Z,80.2,18.1,522.46,52.88,24.93,311,192,1,4.1970684903930255,1,1
2021-09-28T03:18:00Z,80.2,18.1,517.58,52.88,24.93,311,193,1,3.6370088143341945,1,1
2021-09-28T03:18:02Z,80.2,18.1,517.58,52.88,24.93,311,194,1,3.6370088143341945,1,1
2021-09-28T03:18:04Z,80.2,18.2,517.58,52.88,24.93,311,195,1,3.551741981461312,1,1
2021-09-28T03:18:06Z,80.2,18.1,512.7,52.88,24.93,311,196,1,3.082796832950308,1,1
2021-09-28T03:18:08Z,80.2,18.1,512.7,52.88,24.93,311,197,1,3.082796832950308,1,1
2021-09-28T03:18:10Z,80.2,18.1,512.7,52.88,24.93,311,198,1,3.082796832950308,1,1
2021-09-28T03:18:12Z,80.2,18.2,512.7,52.59,25.04,312,199,1,2.9991276549072943,1,1
2021-09-28T03:18:14Z,80.2,18.2,522.46,52.59,25.04,312,200,1,4.110187145245916,1,1
2021-09-28T03:18:16Z,80.2,18.2,522.46,52.59,25.04,312,201,1,4.110187145245916,1,1
2021-09-28T03:18:18Z,80.1,18.1,522.46,52.59,25.04,312,202,1,4.215307861173372,1,1
2021-09-28T03:18:20Z,80.1,18.1,517.58,52.59,25.04,312,203,1,3.6549092436772384,1,1
2021-09-28T03:18:22Z,80.1,18.1,522.46,52.59,25.04,312,204,1,4.215307861173372,1,1
2021-09-28T03:18:24Z,80.1,18.1,517.58,52.59,25.04,312,205,1,3.6549092436772384,1,1
2021-09-28T03:18:26Z,80.1,18.2,512.7,52.59,25.04,312,206,1,3.016700237926287,1,1
2021-09-28T03:18:28Z,80.1,18.1,512.7,52.59,25.04,312,207,1,3.1003618598111373,1,1
2021-09-28T03:18:30Z,80.1,18.2,517.58,52.59,25.04,312,208,1,3.569650111246631,1,1
2021-09-28T03:18:32Z,80.1,18.1,517.58,52.31,25.15,311,209,1,3.6549092436772384,1,1
2021-09-28T03:18:34Z,80.1,18.2,522.46,52.31,25.15,311,210,1,4.128434362275051,1,1
2021-09-28T03:18:36Z,80.1,18.2,522.46,52.31,25.15,311,211,1,4.128434362275051,1,1
2021-09-28T03:18:38Z,80.1,18.2,522.46,52.31,25.15,311,212,1,4.128434362275051,1,1
2021-09-28T03:18:40Z,80.1,18.2,522.46,52.31,25.15,311,213,1,4.128434362275051,1,1
2021-09-28T03:18:42Z,80.1,18.2,522.46,52.31,25.15,311,214,1,4.128434362275051,1,1
2021-09-28T03:18:44Z,80.1,18.2,517.58,52.31,25.15,311,215,1,3.569650111246631,1,1
2021-09-28T03:18:46Z,80.1,18.2,517.58,52.31,25.15,311,216,1,3.569650111246631,1,1
2021-09-28T03:18:48Z,80.1,18.2,517.58,52.31,25.15,311,217,1,3.569650111246631,1,1
2021-09-28T03:18:50Z,80.1,18.2,517.58,52.31,25.15,311,218,1,3.569650111246631,1,1
2021-09-28T03:18:52Z,80.1,18.2,517.58,52.09,25.27,310,219,1,3.569650111246631,1,1
2021-09-28T03:18:54Z,80.1,18.2,522.46,52.09,25.27,310,220,1,4.128434362275051,1,1
2021-09-28T03:18:56Z,80.1,18.2,522.46,52.09,25.27,310,221,1,4.128434362275051,1,1
2021-09-28T03:18:58Z,80.1,18.2,522.46,52.09,25.27,310,222,1,4.128434362275051,1,1
2021-09-28T03:19:00Z,80.1,18.2,522.46,52.09,25.27,310,223,1,4.128434362275051,1,1
2021-09-28T03:19:02Z,80.1,18.2,517.58,52.09,25.27,310,224,1,3.569650111246631,1,1
2021-09-28T03:19:04Z,80.1,18.2,517.58,52.09,25.27,310,225,1,3.569650111246631,1,1
2021-09-28T03:19:06Z,80,18.2,517.58,52.09,25.27,310,226,1,3.587579015084465,1,1
2021-09-28T03:19:08Z,80,18.2,517.58,52.09,25.27,310,227,1,3.587579015084465,1,1
2021-09-28T03:19:10Z,80,18.2,517.58,52.09,25.27,310,228,1,3.587579015084465,1,1
2021-09-28T03:19:12Z,80,18.2,517.58,51.81,25.36,312,229,1,3.587579015084465,1,1
2021-09-28T03:19:14Z,80,18.2,522.46,51.81,25.36,312,230,1,4.146702746709664,1,1
2021-09-28T03:19:16Z,80,18.2,522.46,51.81,25.36,312,231,1,4.146702746709664,1,1
2021-09-28T03:19:18Z,80,18.2,522.46,51.81,25.36,312,232,1,4.146702746709664,1,1
2021-09-28T03:19:20Z,80,18.2,522.46,51.81,25.36,312,233,1,4.146702746709664,1,1
2021-09-28T03:19:22Z,80,18.2,517.58,51.81,25.36,312,234,1,3.587579015084465,1,1
2021-09-28T03:19:24Z,80,18.2,522.46,51.81,25.36,312,235,1,4.146702746709664,1,1
2021-09-28T03:19:26Z,79.9,18.2,517.58,51.81,25.36,312,236,1,3.605528730715175,1,1
2021-09-28T03:19:28Z,79.9,18.2,517.58,51.81,25.36,312,237,1,3.605528730715175,1,1
2021-09-28T03:19:30Z,79.9,18.2,517.58,51.81,25.36,312,238,1,3.605528730715175,1,1
2021-09-28T03:19:32Z,79.9,18.2,517.58,51.59,25.47,312,239,1,3.605528730715175,1,1
2021-09-28T03:19:34Z,79.9,18.2,517.58,51.59,25.47,312,240,1,3.605528730715175,1,1
2021-09-28T03:19:36Z,79.9,18.2,522.46,51.59,25.47,312,241,1,4.16499233700474,1,1
2021-09-28T03:19:38Z,80,18.3,522.46,51.59,25.47,312,242,1,4.0598685607441425,1,1
2021-09-28T03:19:40Z,79.9,18.2,522.46,51.59,25.47,312,243,1,4.16499233700474,1,1
2021-09-28T03:19:42Z,79.9,18.2,522.46,51.59,25.47,312,244,1,4.16499233700474,1,1
2021-09-28T03:19:44Z,79.9,18.2,522.46,51.59,25.47,312,245,1,4.16499233700474,1,1
2021-09-28T03:19:46Z,79.9,18.3,517.58,51.59,25.47,312,246,1,3.5203157343201994,1,1
2021-09-28T03:19:48Z,79.9,18.3,517.58,51.59,25.47,312,247,1,3.5203157343201994,1,1
2021-09-28T03:19:50Z,79.9,18.3,517.58,51.59,25.47,312,248,1,3.5203157343201994,1,1
2021-09-28T03:19:52Z,79.9,18.3,517.58,51.37,25.55,311,249,1,3.5203157343201994,1,1
2021-09-28T03:19:54Z,79.9,18.3,517.58,51.37,25.55,311,250,1,3.5203157343201994,1,1
2021-09-28T03:19:56Z,79.9,18.3,522.46,51.37,25.55,311,251,1,4.078165847719639,1,1
2021-09-28T03:19:58Z,79.9,18.3,522.46,51.37,25.55,311,252,1,4.078165847719639,1,1
2021-09-28T03:20:00Z,79.9,18.3,522.46,51.37,25.55,311,253,1,4.078165847719639,1,1
2021-09-28T03:20:02Z,79.8,18.3,522.46,51.37,25.55,311,254,1,4.096484448118321,1,1
2021-09-28T03:20:04Z,79.9,18.3,522.46,51.37,25.55,311,255,1,4.078165847719639,1,1
2021-09-28T03:20:06Z,79.8,18.3,517.58,51.37,25.55,311,256,1,3.5382939209609887,1,1
2021-09-28T03:20:08Z,79.8,18.3,517.58,51.37,25.55,311,257,1,3.5382939209609887,1,1
2021-09-28T03:20:10Z,79.8,18.3,517.58,51.37,25.55,311,258,1,3.5382939209609887,1,1
2021-09-28T03:20:12Z,79.8,18.3,517.58,51.18,25.65,314,259,1,3.5382939209609887,1,1
2021-09-28T03:20:14Z,79.8,18.3,522.46,51.18,25.65,314,260,1,4.096484448118321,1,1
2021-09-28T03:20:16Z,79.8,18.3,522.46,51.18,25.65,314,261,1,4.096484448118321,1,1
2021-09-28T03:20:18Z,79.8,18.3,522.46,51.18,25.65,314,262,1,4.096484448118321,1,1
2021-09-28T03:20:20Z,79.8,18.3,522.46,51.18,25.65,314,263,1,4.096484448118321,1,1
2021-09-28T03:20:22Z,79.8,18.3,522.46,51.18,25.65,314,264,1,4.096484448118321,1,1
2021-09-28T03:20:24Z,79.8,18.3,522.46,51.18,25.65,314,265,1,4.096484448118321,1,1
2021-09-28T03:20:26Z,79.7,18.3,517.58,51.18,25.65,314,266,1,3.5562930631170175,1,1
2021-09-28T03:20:28Z,79.7,18.3,517.58,51.18,25.65,314,267,1,3.5562930631170175,1,1
2021-09-28T03:20:30Z,79.7,18.3,517.58,51.18,25.65,314,268,1,3.5562930631170175,1,1
2021-09-28T03:20:32Z,79.7,18.3,517.58,50.96,25.73,314,269,1,3.5562930631170175,1,1
2021-09-28T03:20:34Z,79.7,18.3,522.46,50.96,25.73,314,270,1,4.114824400821149,1,1
2021-09-28T03:20:36Z,79.8,18.4,522.46,50.96,25.73,314,271,1,4.009697889834687,1,1
2021-09-28T03:20:38Z,79.7,18.3,522.46,50.96,25.73,314,272,1,4.114824400821149,1,1
2021-09-28T03:20:40Z,79.7,18.4,522.46,50.96,25.73,314,273,1,4.0280453895951425,1,1
2021-09-28T03:20:42Z,79.6,18.3,522.46,50.96,25.73,314,274,1,4.133185744805655,1,1
2021-09-28T03:20:44Z,79.7,18.3,522.46,50.96,25.73,314,275,1,4.114824400821149,1,1
2021-09-28T03:20:46Z,79.6,18.3,517.58,50.96,25.73,314,276,1,3.574313199041452,1,1
2021-09-28T03:20:48Z,79.7,18.4,517.58,50.96,25.73,314,277,1,3.4711266624984134,1,1
2021-09-28T03:20:50Z,79.7,18.4,517.58,50.96,25.73,314,278,1,3.4711266624984134,1,1
2021-09-28T03:20:52Z,79.6,18.3,517.58,50.74,25.82,317,279,1,3.574313199041452,1,1
2021-09-28T03:20:54Z,79.7,18.4,522.46,50.74,25.82,317,280,1,4.0280453895951425,1,1
2021-09-28T03:20:56Z,79.7,18.4,522.46,50.74,25.82,317,281,1,4.0280453895951425,1,1
2021-09-28T03:20:58Z,79.6,18.4,522.46,50.74,25.82,317,282,1,4.046414349769556,1,1
2021-09-28T03:21:00Z,79.6,18.4,522.46,50.74,25.82,317,283,1,4.046414349769556,1,1
2021-09-28T03:21:02Z,79.6,18.4,522.46,50.74,25.82,317,284,1,4.046414349769556,1,1
2021-09-28T03:21:04Z,79.6,18.4,522.46,50.74,25.82,317,285,1,4.046414349769556,1,1
2021-09-28T03:21:06Z,79.6,18.4,517.58,50.74,25.82,317,286,1,3.489154273081425,1,1
2021-09-28T03:21:08Z,79.6,18.4,517.58,50.74,25.82,317,287,1,3.489154273081425,1,1
2021-09-28T03:21:10Z,79.6,18.4,517.58,50.74,25.82,317,288,1,3.489154273081425,1,1
2021-09-28T03:21:12Z,79.6,18.4,517.58,50.56,25.9,316,289,1,3.489154273081425,1,1
2021-09-28T03:21:14Z,79.6,18.4,517.58,50.56,25.9,316,290,1,3.489154273081425,1,1
2021-09-28T03:21:16Z,79.5,18.4,522.46,50.56,25.9,316,291,1,4.06480480966956,1,1
2021-09-28T03:21:18Z,79.5,18.4,522.46,50.56,25.9,316,292,1,4.06480480966956,1,1
2021-09-28T03:21:20Z,79.5,18.4,522.46,50.56,25.9,316,293,1,4.06480480966956,1,1
2021-09-28T03:21:22Z,79.5,18.4,522.46,50.56,25.9,316,294,1,4.06480480966956,1,1
2021-09-28T03:21:24Z,79.5,18.4,522.46,50.56,25.9,316,295,1,4.06480480966956,1,1
2021-09-28T03:21:26Z,79.5,18.4,517.58,50.56,25.9,316,296,1,3.5072029838615606,1,1
2021-09-28T03:21:28Z,79.5,18.4,517.58,50.56,25.9,316,297,1,3.5072029838615606,1,1
2021-09-28T03:21:30Z,79.5,18.4,517.58,50.56,25.9,316,298,1,3.5072029838615606,1,1
2021-09-28T03:21:32Z,79.5,18.4,517.58,50.36,25.97,317,299,1,3.5072029838615606,1,1
2021-09-28T03:21:34Z,79.5,18.4,517.58,50.36,25.97,317,300,1,3.5072029838615606,1,1
2021-09-28T03:21:36Z,79.4,18.4,527.34,50.36,25.97,317,301,1,4.6470104492571664,1,1
2021-09-28T03:21:38Z,79.4,18.4,527.34,50.36,25.97,317,302,1,4.6470104492571664,1,1
2021-09-28T03:21:40Z,79.4,18.4,522.46,50.36,25.97,317,303,1,4.083216808704801,1,1
2021-09-28T03:21:42Z,79.4,18.4,522.46,50.36,25.97,317,304,1,4.083216808704801,1,1
2021-09-28T03:21:44Z,79.4,18.4,522.46,50.36,25.97,317,305,1,4.083216808704801,1,1
2021-09-28T03:21:46Z,79.4,18.4,517.58,50.36,25.97,317,306,1,3.525272833516105,1,1
2021-09-28T03:21:48Z,79.4,18.4,517.58,50.36,25.97,317,307,1,3.525272833516105,1,1
2021-09-28T03:21:50Z,79.4,18.4,517.58,50.36,25.97,317,308,1,3.525272833516105,1,1
2021-09-28T03:21:52Z,79.4,18.5,517.58,50.17,26.06,316,309,1,3.44016081137201,1,1
2021-09-28T03:21:54Z,79.3,18.4,517.58,50.17,26.06,316,310,1,3.5433638608187934,1,1
2021-09-28T03:21:56Z,79.3,18.4,527.34,50.17,26.06,316,311,1,4.665790168720303,1,1
2021-09-28T03:21:58Z,79.3,18.4,527.34,50.17,26.06,316,312,1,4.665790168720303,1,1
2021-09-28T03:22:00Z,79.3,18.4,527.34,50.17,26.06,316,313,1,4.665790168720303,1,1
2021-09-28T03:22:02Z,79.3,18.4,522.46,50.17,26.06,316,314,1,4.101650386383163,1,1
2021-09-28T03:22:04Z,79.3,18.4,522.46,50.17,26.06,316,315,1,4.101650386383163,1,1
